CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
05|05007|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|392
05|05007|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|392
05|05007|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|392
05|05007|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|392
05|05007|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|392
05|05007|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|392
05|05007|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|392
05|05008|000100000000000|13|000100000000000.13.A.000100000000000.13|448
05|05008|000100000000000|131|000100000000000.131.A.000100000000000.131|448
05|05008|000100000000000|132|000100000000000.132.A.000100000000000.132|448
05|05008|000100000000000|133|000100000000000.133.A.000100000000000.133|448
05|05008|000100000000000|135|000100000000000.135.A.000100000000000.135|448
05|05008|000100000000000|136|000100000000000.136.A.000100000000000.136|448
05|05008|000100000000000|137|000100000000000.137.A.000100000000000.137|448
05|05008|000100000000000|36|000100000000000.36.A.000100000000000.36|448
05|05008|000100000000000|57|000100000000000.57.A.000100000000000.57|448
05|05008|000100000000000|87|000100000000000.87.A.000100000000000.87|448
05|05008|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|448
05|05008|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|448
05|05008|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|448
05|05008|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|448
05|05008|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|448
05|05008|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|448
05|05008|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|448
05|05008|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|448
05|05008|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|448
05|05008|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|448
05|05008|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|448
05|05008|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|448
05|05009|000100000000000|13|000100000000000.13.A.000100000000000.13|294
05|05009|000100000000000|131|000100000000000.131.A.000100000000000.131|294
05|05009|000100000000000|132|000100000000000.132.A.000100000000000.132|294
05|05009|000100000000000|133|000100000000000.133.A.000100000000000.133|294
05|05009|000100000000000|135|000100000000000.135.A.000100000000000.135|294
05|05009|000100000000000|136|000100000000000.136.A.000100000000000.136|294
05|05009|000100000000000|137|000100000000000.137.A.000100000000000.137|294
05|05009|000100000000000|36|000100000000000.36.A.000100000000000.36|294
05|05009|000100000000000|57|000100000000000.57.A.000100000000000.57|294
05|05009|000100000000000|87|000100000000000.87.A.000100000000000.87|294
05|05009|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|294
05|05009|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|294
05|05009|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|294
05|05009|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|294
05|05009|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|294
05|05009|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|294
05|05009|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|294
05|05009|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|294
05|05009|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|294
05|05009|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|294
05|05009|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|294
05|05009|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|294
05|05010|000100000000000|13|000100000000000.13.A.000100000000000.13|147
05|05010|000100000000000|131|000100000000000.131.A.000100000000000.131|147
05|05010|000100000000000|132|000100000000000.132.A.000100000000000.132|147
05|05010|000100000000000|133|000100000000000.133.A.000100000000000.133|147
05|05010|000100000000000|135|000100000000000.135.A.000100000000000.135|147
05|05010|000100000000000|136|000100000000000.136.A.000100000000000.136|147
05|05010|000100000000000|137|000100000000000.137.A.000100000000000.137|147
05|05010|000100000000000|36|000100000000000.36.A.000100000000000.36|147
05|05010|000100000000000|57|000100000000000.57.A.000100000000000.57|147
05|05010|000100000000000|87|000100000000000.87.A.000100000000000.87|147
05|05010|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|147
05|05010|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|147
05|05010|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|147
05|05010|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|147
05|05010|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|147
05|05010|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|147
05|05010|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|147
05|05010|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|147
05|05010|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|147
05|05010|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|147
05|05010|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|147
05|05010|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|147
05|05011|000100000000000|13|000100000000000.13.A.000100000000000.13|287
05|05011|000100000000000|131|000100000000000.131.A.000100000000000.131|287
05|05011|000100000000000|132|000100000000000.132.A.000100000000000.132|287
05|05011|000100000000000|133|000100000000000.133.A.000100000000000.133|287
05|05011|000100000000000|135|000100000000000.135.A.000100000000000.135|287
05|05011|000100000000000|136|000100000000000.136.A.000100000000000.136|287
05|05011|000100000000000|137|000100000000000.137.A.000100000000000.137|287
05|05011|000100000000000|36|000100000000000.36.A.000100000000000.36|287
05|05011|000100000000000|57|000100000000000.57.A.000100000000000.57|287
05|05011|000100000000000|87|000100000000000.87.A.000100000000000.87|287
05|05011|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|287
05|05011|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|287
05|05011|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|287
05|05011|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|287
05|05011|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|287
05|05011|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|287
05|05011|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|287
05|05011|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|287
05|05011|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|287
05|05011|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|287
05|05011|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|287
05|05011|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|287
05|05012|000100000000000|13|000100000000000.13.A.000100000000000.13|154
05|05012|000100000000000|131|000100000000000.131.A.000100000000000.131|154
05|05012|000100000000000|132|000100000000000.132.A.000100000000000.132|154
05|05012|000100000000000|133|000100000000000.133.A.000100000000000.133|154
05|05012|000100000000000|135|000100000000000.135.A.000100000000000.135|154
05|05012|000100000000000|136|000100000000000.136.A.000100000000000.136|154
05|05012|000100000000000|137|000100000000000.137.A.000100000000000.137|154
05|05012|000100000000000|36|000100000000000.36.A.000100000000000.36|154
05|05012|000100000000000|57|000100000000000.57.A.000100000000000.57|154
05|05012|000100000000000|87|000100000000000.87.A.000100000000000.87|154
05|05012|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|154
05|05012|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|154
05|05012|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|154
05|05012|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|154
05|05012|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|154
05|05012|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|154
05|05012|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|154
05|05012|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|154
05|05012|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|154
05|05012|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|154
05|05012|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|154
05|05012|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|154
05|05013|000100000000000|13|000100000000000.13.A.000100000000000.13|119
05|05013|000100000000000|131|000100000000000.131.A.000100000000000.131|119
05|05013|000100000000000|132|000100000000000.132.A.000100000000000.132|119
05|05013|000100000000000|133|000100000000000.133.A.000100000000000.133|119
05|05013|000100000000000|135|000100000000000.135.A.000100000000000.135|119
05|05013|000100000000000|136|000100000000000.136.A.000100000000000.136|119
05|05013|000100000000000|137|000100000000000.137.A.000100000000000.137|119
05|05013|000100000000000|36|000100000000000.36.A.000100000000000.36|119
05|05013|000100000000000|57|000100000000000.57.A.000100000000000.57|119
05|05013|000100000000000|87|000100000000000.87.A.000100000000000.87|119
05|05013|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|119
05|05013|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|119
05|05013|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|119
05|05013|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|119
05|05013|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|119
05|05013|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|119
05|05013|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|119
05|05013|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|119
05|05013|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|119
05|05013|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|119
05|05013|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|119
05|05013|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|119
05|05014|000100000000000|13|000100000000000.13.A.000100000000000.13|63
05|05014|000100000000000|131|000100000000000.131.A.000100000000000.131|63
05|05014|000100000000000|132|000100000000000.132.A.000100000000000.132|63
05|05014|000100000000000|133|000100000000000.133.A.000100000000000.133|63
05|05014|000100000000000|135|000100000000000.135.A.000100000000000.135|63
05|05014|000100000000000|136|000100000000000.136.A.000100000000000.136|63
05|05014|000100000000000|137|000100000000000.137.A.000100000000000.137|63
05|05014|000100000000000|36|000100000000000.36.A.000100000000000.36|63
05|05014|000100000000000|57|000100000000000.57.A.000100000000000.57|63
05|05014|000100000000000|87|000100000000000.87.A.000100000000000.87|63
05|05014|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|63
05|05014|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|63
05|05014|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|63
05|05014|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|63
05|05014|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|63
05|05014|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|63
05|05014|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|63
05|05014|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|63
05|05014|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|63
05|05014|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|63
05|05014|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|63
05|05014|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|63
05|05015|000100000000000|13|000100000000000.13.A.000100000000000.13|161
05|05015|000100000000000|131|000100000000000.131.A.000100000000000.131|161
05|05015|000100000000000|132|000100000000000.132.A.000100000000000.132|161
05|05015|000100000000000|133|000100000000000.133.A.000100000000000.133|161
05|05015|000100000000000|135|000100000000000.135.A.000100000000000.135|161
05|05015|000100000000000|136|000100000000000.136.A.000100000000000.136|161
05|05015|000100000000000|137|000100000000000.137.A.000100000000000.137|161
05|05015|000100000000000|36|000100000000000.36.A.000100000000000.36|161
05|05015|000100000000000|57|000100000000000.57.A.000100000000000.57|161
05|05015|000100000000000|87|000100000000000.87.A.000100000000000.87|161
05|05015|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|161
05|05015|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|161
05|05015|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|161
05|05015|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|161
05|05015|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|161
05|05015|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|161
05|05015|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|161
05|05015|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|161
05|05015|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|161
05|05015|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|161
05|05015|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|161
05|05015|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|161
05|05016|000100000000000|13|000100000000000.13.A.000100000000000.13|98
05|05016|000100000000000|131|000100000000000.131.A.000100000000000.131|98
05|05016|000100000000000|132|000100000000000.132.A.000100000000000.132|98
05|05016|000100000000000|133|000100000000000.133.A.000100000000000.133|98
05|05016|000100000000000|135|000100000000000.135.A.000100000000000.135|98
05|05016|000100000000000|136|000100000000000.136.A.000100000000000.136|98
05|05016|000100000000000|137|000100000000000.137.A.000100000000000.137|98
05|05016|000100000000000|36|000100000000000.36.A.000100000000000.36|98
05|05016|000100000000000|57|000100000000000.57.A.000100000000000.57|98
05|05016|000100000000000|87|000100000000000.87.A.000100000000000.87|98
05|05016|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|98
05|05016|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|98
05|05016|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|98
05|05016|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|98
05|05016|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|98
05|05016|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|98
05|05016|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|98
05|05016|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|98
05|05016|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|98
05|05016|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|98
05|05016|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|98
05|05016|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|98
05|05017|000100000000000|13|000100000000000.13.A.000100000000000.13|133
05|05017|000100000000000|131|000100000000000.131.A.000100000000000.131|133
05|05017|000100000000000|132|000100000000000.132.A.000100000000000.132|133
05|05017|000100000000000|133|000100000000000.133.A.000100000000000.133|133
05|05017|000100000000000|135|000100000000000.135.A.000100000000000.135|133
05|05017|000100000000000|136|000100000000000.136.A.000100000000000.136|133
05|05017|000100000000000|137|000100000000000.137.A.000100000000000.137|133
05|05017|000100000000000|36|000100000000000.36.A.000100000000000.36|133
05|05017|000100000000000|57|000100000000000.57.A.000100000000000.57|133
05|05017|000100000000000|87|000100000000000.87.A.000100000000000.87|133
05|05017|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|133
05|05017|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|133
05|05017|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|133
05|05017|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|133
05|05017|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|133
05|05017|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|133
05|05017|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|133
05|05017|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|133
05|05017|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|133
05|05017|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|133
05|05017|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|133
05|05017|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|133
05|05018|000100000000000|13|000100000000000.13.A.000100000000000.13|84
05|05018|000100000000000|131|000100000000000.131.A.000100000000000.131|84
05|05018|000100000000000|132|000100000000000.132.A.000100000000000.132|84
05|05018|000100000000000|133|000100000000000.133.A.000100000000000.133|84
05|05018|000100000000000|135|000100000000000.135.A.000100000000000.135|84
05|05018|000100000000000|136|000100000000000.136.A.000100000000000.136|84
05|05018|000100000000000|137|000100000000000.137.A.000100000000000.137|84
05|05018|000100000000000|36|000100000000000.36.A.000100000000000.36|84
05|05018|000100000000000|57|000100000000000.57.A.000100000000000.57|84
05|05018|000100000000000|87|000100000000000.87.A.000100000000000.87|84
05|05018|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|84
05|05018|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|84
05|05018|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|84
05|05018|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|84
05|05018|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|84
05|05018|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|84
05|05018|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|84
05|05018|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|84
05|05018|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|84
05|05018|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|84
05|05018|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|84
05|05018|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|84
05|05019|000100000000000|13|000100000000000.13.A.000100000000000.13|308
05|05019|000100000000000|131|000100000000000.131.A.000100000000000.131|308
05|05019|000100000000000|132|000100000000000.132.A.000100000000000.132|308
05|05019|000100000000000|133|000100000000000.133.A.000100000000000.133|308
05|05019|000100000000000|135|000100000000000.135.A.000100000000000.135|308
05|05019|000100000000000|136|000100000000000.136.A.000100000000000.136|308
05|05019|000100000000000|137|000100000000000.137.A.000100000000000.137|308
05|05019|000100000000000|36|000100000000000.36.A.000100000000000.36|308
05|05019|000100000000000|57|000100000000000.57.A.000100000000000.57|308
05|05019|000100000000000|87|000100000000000.87.A.000100000000000.87|308
05|05019|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|308
05|05019|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|308
05|05019|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|308
05|05019|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|308
05|05019|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|308
05|05019|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|308
05|05019|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|308
05|05019|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|308
05|05019|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|308
05|05019|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|308
05|05019|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|308
05|05019|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|308
05|05020|000100000000000|13|000100000000000.13.A.000100000000000.13|84
05|05020|000100000000000|131|000100000000000.131.A.000100000000000.131|84
05|05020|000100000000000|132|000100000000000.132.A.000100000000000.132|84
05|05020|000100000000000|133|000100000000000.133.A.000100000000000.133|84
05|05020|000100000000000|135|000100000000000.135.A.000100000000000.135|84
05|05020|000100000000000|136|000100000000000.136.A.000100000000000.136|84
05|05020|000100000000000|137|000100000000000.137.A.000100000000000.137|84
05|05020|000100000000000|36|000100000000000.36.A.000100000000000.36|84
05|05020|000100000000000|57|000100000000000.57.A.000100000000000.57|84
05|05020|000100000000000|87|000100000000000.87.A.000100000000000.87|84
05|05020|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|84
05|05020|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|84
05|05020|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|84
05|05020|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|84
05|05020|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|84
05|05020|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|84
05|05020|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|84
05|05020|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|84
05|05020|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|84
05|05020|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|84
05|05020|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|84
05|05020|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|84
05|05021|000100000000000|13|000100000000000.13.A.000100000000000.13|189
05|05021|000100000000000|131|000100000000000.131.A.000100000000000.131|189
05|05021|000100000000000|132|000100000000000.132.A.000100000000000.132|189
05|05021|000100000000000|133|000100000000000.133.A.000100000000000.133|189
05|05021|000100000000000|135|000100000000000.135.A.000100000000000.135|189
05|05021|000100000000000|136|000100000000000.136.A.000100000000000.136|189
05|05021|000100000000000|137|000100000000000.137.A.000100000000000.137|189
05|05021|000100000000000|36|000100000000000.36.A.000100000000000.36|189
05|05021|000100000000000|57|000100000000000.57.A.000100000000000.57|189
05|05021|000100000000000|87|000100000000000.87.A.000100000000000.87|189
05|05021|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|189
05|05021|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|189
05|05021|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|189
05|05021|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|189
05|05021|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|189
05|05021|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|189
05|05021|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|189
05|05021|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|189
05|05021|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|189
05|05021|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|189
05|05021|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|189
05|05021|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|189
05|05022|000100000000000|13|000100000000000.13.A.000100000000000.13|49
05|05022|000100000000000|131|000100000000000.131.A.000100000000000.131|49
05|05022|000100000000000|132|000100000000000.132.A.000100000000000.132|49
05|05022|000100000000000|133|000100000000000.133.A.000100000000000.133|49
05|05022|000100000000000|135|000100000000000.135.A.000100000000000.135|49
05|05022|000100000000000|136|000100000000000.136.A.000100000000000.136|49
05|05022|000100000000000|137|000100000000000.137.A.000100000000000.137|49
05|05022|000100000000000|36|000100000000000.36.A.000100000000000.36|49
05|05022|000100000000000|57|000100000000000.57.A.000100000000000.57|49
05|05022|000100000000000|87|000100000000000.87.A.000100000000000.87|49
05|05022|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|49
05|05022|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|49
05|05022|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|49
05|05022|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|49
05|05022|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|49
05|05022|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|49
05|05022|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|49
05|05022|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|49
05|05022|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|49
05|05022|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|49
05|05022|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|49
05|05022|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|49
05|05023|000100000000000|13|000100000000000.13.A.000100000000000.13|77
05|05023|000100000000000|131|000100000000000.131.A.000100000000000.131|77
05|05023|000100000000000|132|000100000000000.132.A.000100000000000.132|77
05|05023|000100000000000|133|000100000000000.133.A.000100000000000.133|77
05|05023|000100000000000|135|000100000000000.135.A.000100000000000.135|77
05|05023|000100000000000|136|000100000000000.136.A.000100000000000.136|77
05|05023|000100000000000|137|000100000000000.137.A.000100000000000.137|77
05|05023|000100000000000|36|000100000000000.36.A.000100000000000.36|77
05|05023|000100000000000|57|000100000000000.57.A.000100000000000.57|77
05|05023|000100000000000|87|000100000000000.87.A.000100000000000.87|77
05|05023|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|77
05|05023|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|77
05|05023|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|77
05|05023|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|77
05|05023|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|77
05|05023|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|77
05|05023|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|77
05|05023|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|77
05|05023|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|77
05|05023|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|77
05|05023|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|77
05|05023|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|77
05|05024|000100000000000|13|000100000000000.13.A.000100000000000.13|84
05|05024|000100000000000|131|000100000000000.131.A.000100000000000.131|84
05|05024|000100000000000|132|000100000000000.132.A.000100000000000.132|84
05|05024|000100000000000|133|000100000000000.133.A.000100000000000.133|84
05|05024|000100000000000|135|000100000000000.135.A.000100000000000.135|84
05|05024|000100000000000|136|000100000000000.136.A.000100000000000.136|84
05|05024|000100000000000|137|000100000000000.137.A.000100000000000.137|84
05|05024|000100000000000|36|000100000000000.36.A.000100000000000.36|84
05|05024|000100000000000|57|000100000000000.57.A.000100000000000.57|84
05|05024|000100000000000|87|000100000000000.87.A.000100000000000.87|84
05|05024|000305000000000|05-216|000305000000000.05-216.A.000305000000000.05-216|84
05|05024|000305000000000|05-501|000305000000000.05-501.A.000305000000000.05-501|84
05|05024|000305000000000|05-501|000305000000000.05-501.B.000305000000000.05-501|84
05|05024|000305000000000|05-501|000305000000000.05-501.C.000305000000000.05-501|84
05|05024|000305000000000|05-501|000305000000000.05-501.D.000305000000000.05-501|84
05|05024|000305000000000|05-501|000305000000000.05-501.E.000305000000000.05-501|84
05|05024|000305000000000|05-501|000305000000000.05-501.F.000305000000000.05-501|84
05|05024|000305000000000|05-502|000305000000000.05-502.A.000305000000000.05-502|84
05|05024|000305000000000|05-502|000305000000000.05-502.B.000305000000000.05-502|84
05|05024|000305000000000|05-502|000305000000000.05-502.C.000305000000000.05-502|84
05|05024|000305000000000|05-503|000305000000000.05-503.A.000305000000000.05-503|84
05|05024|000305000000000|05-503|000305000000000.05-503.B.000305000000000.05-503|84
05|05025|000100000000000|13|000100000000000.13.A.000100000000000.13|14
05|05025|000100000000000|131|000100000000000.131.A.000100000000000.131|14
