CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
21|000321000000000|21-504|635231|1909147|33.27
21|000321000000000|21-505|809315|1909147|42.39
21|000321000000000|21-506|2755|1909147|0.14
21|000321000000000|36|3594|1909147|0.18
21|000321000000000|65|2921|1909147|0.15
21|000321000000000|87|53436|1909147|2.79
22|000100000000000|13|1385|538835|0.25
22|000100000000000|131|9999|538835|1.85
22|000100000000000|132|923|538835|0.17
22|000100000000000|133|5742|538835|1.06
22|000100000000000|135|74357|538835|13.79
22|000100000000000|136|408180|538835|75.75
22|000100000000000|137|19222|538835|3.56
22|000100000000000|36|366|538835|0.06
22|000100000000000|57|570|538835|0.10
22|000100000000000|87|4687|538835|0.86
22|000222000000000|22-178|3772|535558|0.70
22|000222000000000|22-179|2956|535558|0.55
22|000222000000000|22-501|302881|535558|56.55
22|000222000000000|22-502|107528|535558|20.07
22|000222000000000|22-503|71960|535558|13.43
22|000222000000000|38|5428|535558|1.01
22|000222000000000|40|14541|535558|2.71
22|000222000000000|87|3795|535558|0.70
22|000322000000000|22-178|3620|531915|0.68
22|000322000000000|22-179|2685|531915|0.50
22|000322000000000|22-501|298494|531915|56.11
22|000322000000000|22-502|106582|531915|20.03
22|000322000000000|22-503|70759|531915|13.30
22|000322000000000|38|5453|531915|1.02
22|000322000000000|40|14649|531915|2.75
22|000322000000000|87|3709|531915|0.69
23|000100000000000|13|2346|935411|0.25
23|000100000000000|131|31386|935411|3.35
23|000100000000000|132|1383|935411|0.14
23|000100000000000|133|15051|935411|1.60
23|000100000000000|135|233155|935411|24.92
23|000100000000000|136|557149|935411|59.56
23|000100000000000|137|64912|935411|6.93
23|000100000000000|36|566|935411|0.06
23|000100000000000|57|802|935411|0.08
23|000100000000000|87|14524|935411|1.55
23|000323000000000|23-181|55720|916731|6.07
23|000323000000000|23-501|488909|916731|53.33
23|000323000000000|23-502|221766|916731|24.19
23|000323000000000|23-503|19642|916731|2.14
23|000323000000000|23-504|62951|916731|6.86
24|000100000000000|13|839|92488|0.90
24|000100000000000|131|4456|92488|4.81
24|000100000000000|132|277|92488|0.29
24|000100000000000|133|2979|92488|3.22
24|000100000000000|135|18653|92488|20.16
24|000100000000000|136|51189|92488|55.34
24|000100000000000|137|8467|92488|9.15
24|000100000000000|36|154|92488|0.16
24|000100000000000|57|198|92488|0.21
24|000100000000000|87|2752|92488|2.97
24|000224000000000|24-187|4614|89994|5.12
24|000224000000000|24-203|2560|89994|2.84
24|000224000000000|24-501|37223|89994|41.36
24|000224000000000|24-502|15570|89994|17.30
24|000224000000000|24-503|11243|89994|12.49
24|000224000000000|69|8247|89994|9.16
24|000324000000000|24-187|4591|91350|5.02
24|000324000000000|24-203|3122|91350|3.41
24|000324000000000|24-501|34995|91350|38.30
24|000324000000000|24-502|14582|91350|15.96
24|000324000000000|24-503|11934|91350|13.06
24|000324000000000|69|6301|91350|6.89
