CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
21|000321000000000|21-504|630394|1894558|33.27
21|000321000000000|21-505|803020|1894558|42.38
21|000321000000000|21-506|2739|1894558|0.14
21|000321000000000|36|3561|1894558|0.18
21|000321000000000|65|2903|1894558|0.15
21|000321000000000|87|53100|1894558|2.80
22|000100000000000|13|1379|535362|0.25
22|000100000000000|131|9949|535362|1.85
22|000100000000000|132|910|535362|0.16
22|000100000000000|133|5700|535362|1.06
22|000100000000000|135|74049|535362|13.83
22|000100000000000|136|405304|535362|75.70
22|000100000000000|137|19148|535362|3.57
22|000100000000000|36|364|535362|0.06
22|000100000000000|57|568|535362|0.10
22|000100000000000|87|4664|535362|0.87
22|000222000000000|22-178|3739|531844|0.70
22|000222000000000|22-179|2949|531844|0.55
22|000222000000000|22-501|300571|531844|56.51
22|000222000000000|22-502|106753|531844|20.07
22|000222000000000|22-503|71619|531844|13.46
22|000222000000000|38|5403|531844|1.01
22|000222000000000|40|14448|531844|2.71
22|000222000000000|87|3785|531844|0.71
22|000322000000000|22-178|3589|528256|0.67
22|000322000000000|22-179|2678|528256|0.50
22|000322000000000|22-501|296216|528256|56.07
22|000322000000000|22-502|105801|528256|20.02
22|000322000000000|22-503|70464|528256|13.33
22|000322000000000|38|5429|528256|1.02
22|000322000000000|40|14556|528256|2.75
22|000322000000000|87|3701|528256|0.70
23|000100000000000|13|2337|929132|0.25
23|000100000000000|131|31147|929132|3.35
23|000100000000000|132|1376|929132|0.14
23|000100000000000|133|14959|929132|1.60
23|000100000000000|135|231523|929132|24.91
23|000100000000000|136|553461|929132|59.56
23|000100000000000|137|64484|929132|6.94
23|000100000000000|36|564|929132|0.06
23|000100000000000|57|802|929132|0.08
23|000100000000000|87|14423|929132|1.55
23|000323000000000|23-181|55325|910830|6.07
23|000323000000000|23-501|485750|910830|53.33
23|000323000000000|23-502|220298|910830|24.18
23|000323000000000|23-503|19518|910830|2.14
23|000323000000000|23-504|62543|910830|6.86
24|000100000000000|13|831|91603|0.90
24|000100000000000|131|4412|91603|4.81
24|000100000000000|132|274|91603|0.29
24|000100000000000|133|2944|91603|3.21
24|000100000000000|135|18467|91603|20.15
24|000100000000000|136|50721|91603|55.37
24|000100000000000|137|8380|91603|9.14
24|000100000000000|36|151|91603|0.16
24|000100000000000|57|195|91603|0.21
24|000100000000000|87|2723|91603|2.97
24|000224000000000|24-187|4562|89131|5.11
24|000224000000000|24-203|2530|89131|2.83
24|000224000000000|24-501|36867|89131|41.36
24|000224000000000|24-502|15411|89131|17.29
24|000224000000000|24-503|11136|89131|12.49
24|000224000000000|69|8174|89131|9.17
24|000324000000000|24-187|4540|90481|5.01
24|000324000000000|24-203|3085|90481|3.40
24|000324000000000|24-501|34672|90481|38.31
24|000324000000000|24-502|14441|90481|15.96
24|000324000000000|24-503|11817|90481|13.06
24|000324000000000|69|6244|90481|6.90
