CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
02|02049|000100000000000|135|000100000000000.135.A.000100000000000.135|2667
02|02049|000100000000000|136|000100000000000.136.A.000100000000000.136|3715
02|02049|000100000000000|137|000100000000000.137.A.000100000000000.137|450
02|02049|000100000000000|36|000100000000000.36.A.000100000000000.36|5
02|02049|000100000000000|57|000100000000000.57.A.000100000000000.57|8
02|02049|000100000000000|87|000100000000000.87.A.000100000000000.87|42
02|02049|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|8
02|02049|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|31
02|02049|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|7
02|02049|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|87
02|02049|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|6
02|02049|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02049|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3755
02|02049|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|11
02|02049|000302000000000|133|000302000000000.133.A.000302000000000.133|127
02|02049|000302000000000|135|000302000000000.135.A.000302000000000.135|2642
02|02049|000302000000000|137|000302000000000.137.A.000302000000000.137|333
02|02049|000302000000000|79|000302000000000.79.A.000302000000000.79|5
02|02049|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|48
02|02049|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|30
02|02049|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|9
02|02049|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3785
02|02049|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|9
02|02049|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|76
02|02049|000402000000000|133|000402000000000.133.A.000402000000000.133|116
02|02049|000402000000000|135|000402000000000.135.1A.000402000000000.135|2757
02|02049|000402000000000|137|000402000000000.137.A.000402000000000.137|274
02|02049|001002049000000|02-503|001002049000000.02-503.2.001002049000000.02-503|4397
02|02049|001002049000000|02-865|001002049000000.02-865.A.001002049000000.02-865|125
02|02049|001002049000000|135|001002049000000.135.1A.001002049000000.135|2229
02|02050|000100000000000|13|000100000000000.13.A.000100000000000.13|3216
02|02050|000100000000000|131|000100000000000.131.A.000100000000000.131|5722
02|02050|000100000000000|132|000100000000000.132.A.000100000000000.132|696
02|02050|000100000000000|133|000100000000000.133.A.000100000000000.133|11187
02|02050|000100000000000|135|000100000000000.135.A.000100000000000.135|110562
02|02050|000100000000000|136|000100000000000.136.A.000100000000000.136|122539
02|02050|000100000000000|137|000100000000000.137.A.000100000000000.137|28957
02|02050|000100000000000|36|000100000000000.36.A.000100000000000.36|198
02|02050|000100000000000|57|000100000000000.57.A.000100000000000.57|210
02|02050|000100000000000|87|000100000000000.87.A.000100000000000.87|8049
02|02050|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|792
02|02050|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|3100
02|02050|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|366
02|02050|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|832
02|02050|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|223
02|02050|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|42
02|02050|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|115343
02|02050|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|734
02|02050|000302000000000|133|000302000000000.133.A.000302000000000.133|11689
02|02050|000302000000000|135|000302000000000.135.A.000302000000000.135|114580
02|02050|000302000000000|137|000302000000000.137.A.000302000000000.137|24473
02|02050|000302000000000|79|000302000000000.79.A.000302000000000.79|264
02|02050|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|5311
02|02050|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|2756
02|02050|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|365
02|02050|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|117638
02|02050|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|689
02|02050|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|647
02|02050|000402000000000|133|000402000000000.133.A.000402000000000.133|10221
02|02050|000402000000000|135|000402000000000.135.1A.000402000000000.135|124167
02|02050|000402000000000|137|000402000000000.137.A.000402000000000.137|19738
02|02050|001002050000000|02-1911|001002050000000.02-1911.A.001002050000000.02-1911|4306
02|02050|001002050000000|02-207|001002050000000.02-207.A.001002050000000.02-207|761
02|02050|001002050000000|02-276|001002050000000.02-276.1A.001002050000000.02-276|2270
02|02050|001002050000000|02-309|001002050000000.02-309.A.001002050000000.02-309|314
02|02050|001002050000000|02-364|001002050000000.02-364.A.001002050000000.02-364|52510
02|02050|001002050000000|02-503|001002050000000.02-503.2.001002050000000.02-503|83555
02|02050|001002050000000|02-585|001002050000000.02-585.A.001002050000000.02-585|2009
02|02050|001002050000000|02-752|001002050000000.02-752.A.001002050000000.02-752|15687
02|02050|001002050000000|02-816|001002050000000.02-816.1A.001002050000000.02-816|695
02|02050|001002050000000|02-865|001002050000000.02-865.A.001002050000000.02-865|710
02|02050|001002050000000|133|001002050000000.133.A.001002050000000.133|7576
02|02050|001002050000000|135|001002050000000.135.1A.001002050000000.135|63923
02|02050|001002050000000|135|001002050000000.135.3A.001002050000000.135|43537
02|02050|001002050000000|137|001002050000000.137.A.001002050000000.137|14497
02|02051|000100000000000|13|000100000000000.13.A.000100000000000.13|436
02|02051|000100000000000|131|000100000000000.131.A.000100000000000.131|915
02|02051|000100000000000|132|000100000000000.132.A.000100000000000.132|133
02|02051|000100000000000|133|000100000000000.133.A.000100000000000.133|1255
02|02051|000100000000000|135|000100000000000.135.A.000100000000000.135|13224
02|02051|000100000000000|136|000100000000000.136.A.000100000000000.136|28926
02|02051|000100000000000|137|000100000000000.137.A.000100000000000.137|2740
02|02051|000100000000000|36|000100000000000.36.A.000100000000000.36|54
02|02051|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02051|000100000000000|87|000100000000000.87.A.000100000000000.87|691
02|02051|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|129
02|02051|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|425
02|02051|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|58
02|02051|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|129
02|02051|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|46
02|02051|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|29
02|02051|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|27458
02|02051|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|219
02|02051|000302000000000|133|000302000000000.133.A.000302000000000.133|1276
02|02051|000302000000000|135|000302000000000.135.A.000302000000000.135|13669
02|02051|000302000000000|137|000302000000000.137.A.000302000000000.137|2235
02|02051|000302000000000|79|000302000000000.79.A.000302000000000.79|58
02|02051|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|783
02|02051|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|401
02|02051|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|53
02|02051|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|27965
02|02051|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|233
02|02051|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|126
02|02051|000402000000000|133|000402000000000.133.A.000402000000000.133|1186
02|02051|000402000000000|135|000402000000000.135.1A.000402000000000.135|14805
02|02051|000402000000000|137|000402000000000.137.A.000402000000000.137|1993
02|02051|001002051000000|02-276|001002051000000.02-276.1A.001002051000000.02-276|420
02|02051|001002051000000|02-503|001002051000000.02-503.4.001002051000000.02-503|20445
02|02051|001002051000000|02-503|001002051000000.02-503.6.001002051000000.02-503|6080
02|02051|001002051000000|02-816|001002051000000.02-816.1A.001002051000000.02-816|201
02|02051|001002051000000|02-816|001002051000000.02-816.2B.001002051000000.02-816|94
02|02051|001002051000000|133|001002051000000.133.A.001002051000000.133|1040
02|02051|001002051000000|135|001002051000000.135.1A.001002051000000.135|17240
02|02051|001002051000000|137|001002051000000.137.A.001002051000000.137|1595
02|02052|000100000000000|13|000100000000000.13.A.000100000000000.13|1969
02|02052|000100000000000|131|000100000000000.131.A.000100000000000.131|6027
02|02052|000100000000000|132|000100000000000.132.A.000100000000000.132|664
02|02052|000100000000000|133|000100000000000.133.A.000100000000000.133|8856
02|02052|000100000000000|135|000100000000000.135.A.000100000000000.135|63474
02|02052|000100000000000|136|000100000000000.136.A.000100000000000.136|105072
02|02052|000100000000000|137|000100000000000.137.A.000100000000000.137|18552
02|02052|000100000000000|36|000100000000000.36.A.000100000000000.36|257
02|02052|000100000000000|57|000100000000000.57.A.000100000000000.57|14
02|02052|000100000000000|87|000100000000000.87.A.000100000000000.87|4891
02|02052|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|436
02|02052|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|1923
02|02052|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|189
02|02052|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|764
02|02052|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|187
02|02052|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|2
02|02052|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|101624
02|02052|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|557
02|02052|000302000000000|133|000302000000000.133.A.000302000000000.133|9530
02|02052|000302000000000|135|000302000000000.135.A.000302000000000.135|65867
02|02052|000302000000000|137|000302000000000.137.A.000302000000000.137|16711
02|02052|000302000000000|79|000302000000000.79.A.000302000000000.79|191
02|02052|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|5597
02|02052|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|1756
02|02052|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|186
02|02052|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|104305
02|02052|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|528
02|02052|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|592
02|02052|000402000000000|133|000402000000000.133.A.000402000000000.133|8747
02|02052|000402000000000|135|000402000000000.135.1A.000402000000000.135|71002
02|02052|000402000000000|137|000402000000000.137.A.000402000000000.137|14340
02|02052|001002052000000|02-1911|001002052000000.02-1911.A.001002052000000.02-1911|3154
02|02052|001002052000000|02-1911|001002052000000.02-1911.B.001002052000000.02-1911|2385
02|02052|001002052000000|02-244|001002052000000.02-244.A.001002052000000.02-244|227
02|02052|001002052000000|02-276|001002052000000.02-276.1A.001002052000000.02-276|1737
02|02052|001002052000000|02-503|001002052000000.02-503.2.001002052000000.02-503|109715
02|02052|001002052000000|02-816|001002052000000.02-816.1A.001002052000000.02-816|459
02|02052|001002052000000|02-816|001002052000000.02-816.3C.001002052000000.02-816|208
02|02052|001002052000000|02-865|001002052000000.02-865.A.001002052000000.02-865|681
02|02052|001002052000000|133|001002052000000.133.A.001002052000000.133|8473
02|02052|001002052000000|135|001002052000000.135.1A.001002052000000.135|63200
02|02052|001002052000000|137|001002052000000.137.A.001002052000000.137|13145
02|02053|000100000000000|13|000100000000000.13.A.000100000000000.13|1157
02|02053|000100000000000|131|000100000000000.131.A.000100000000000.131|3586
02|02053|000100000000000|132|000100000000000.132.A.000100000000000.132|275
02|02053|000100000000000|133|000100000000000.133.A.000100000000000.133|5077
02|02053|000100000000000|135|000100000000000.135.A.000100000000000.135|45500
02|02053|000100000000000|136|000100000000000.136.A.000100000000000.136|72126
02|02053|000100000000000|137|000100000000000.137.A.000100000000000.137|10245
02|02053|000100000000000|36|000100000000000.36.A.000100000000000.36|118
02|02053|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02053|000100000000000|87|000100000000000.87.A.000100000000000.87|2691
02|02053|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|165
02|02053|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|1138
02|02053|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|148
02|02053|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|335
02|02053|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|88
02|02053|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|1
02|02053|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|68047
02|02053|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|373
02|02053|000302000000000|133|000302000000000.133.A.000302000000000.133|5350
02|02053|000302000000000|135|000302000000000.135.A.000302000000000.135|47918
02|02053|000302000000000|137|000302000000000.137.A.000302000000000.137|9369
02|02053|000302000000000|79|000302000000000.79.A.000302000000000.79|4
02|02053|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|2759
02|02053|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|1044
02|02053|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|141
02|02053|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|69772
02|02053|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|395
02|02053|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|260
02|02053|000402000000000|133|000402000000000.133.A.000402000000000.133|4692
02|02053|000402000000000|135|000402000000000.135.1A.000402000000000.135|53109
02|02053|000402000000000|137|000402000000000.137.A.000402000000000.137|7154
02|02053|001002053000000|02-276|001002053000000.02-276.1A.001002053000000.02-276|987
02|02053|001002053000000|02-309|001002053000000.02-309.A.001002053000000.02-309|222
02|02053|001002053000000|02-503|001002053000000.02-503.2.001002053000000.02-503|54371
02|02053|001002053000000|02-816|001002053000000.02-816.2B.001002053000000.02-816|196
02|02053|001002053000000|02-816|001002053000000.02-816.3C.001002053000000.02-816|217
02|02053|001002053000000|02-862|001002053000000.02-862.A.001002053000000.02-862|248
02|02053|001002053000000|02-867|001002053000000.02-867.A.001002053000000.02-867|513
02|02053|001002053000000|133|001002053000000.133.A.001002053000000.133|4190
02|02053|001002053000000|135|001002053000000.135.1A.001002053000000.135|68737
02|02053|001002053000000|137|001002053000000.137.A.001002053000000.137|3023
02|02053|001002053000000|137|001002053000000.137.B.001002053000000.137|2655
02|02053|001002053000000|79|001002053000000.79.A.001002053000000.79|1227
02|02054|000100000000000|13|000100000000000.13.A.000100000000000.13|36
02|02054|000100000000000|131|000100000000000.131.A.000100000000000.131|75
02|02054|000100000000000|132|000100000000000.132.A.000100000000000.132|20
02|02054|000100000000000|133|000100000000000.133.A.000100000000000.133|137
02|02054|000100000000000|135|000100000000000.135.A.000100000000000.135|4371
02|02054|000100000000000|136|000100000000000.136.A.000100000000000.136|5431
02|02054|000100000000000|137|000100000000000.137.A.000100000000000.137|647
02|02054|000100000000000|36|000100000000000.36.A.000100000000000.36|5
02|02054|000100000000000|57|000100000000000.57.A.000100000000000.57|15
02|02054|000100000000000|87|000100000000000.87.A.000100000000000.87|123
02|02054|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|13
02|02054|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|28
02|02054|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|12
02|02054|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|20
02|02054|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|6
02|02054|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02054|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|5280
02|02054|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|6
02|02054|000302000000000|133|000302000000000.133.A.000302000000000.133|130
02|02054|000302000000000|135|000302000000000.135.A.000302000000000.135|4502
02|02054|000302000000000|137|000302000000000.137.A.000302000000000.137|464
02|02054|000302000000000|79|000302000000000.79.A.000302000000000.79|1
02|02054|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|70
02|02054|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|25
02|02054|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|12
02|02054|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|5321
02|02054|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|7
02|02054|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|21
02|02054|000402000000000|133|000402000000000.133.A.000402000000000.133|113
02|02054|000402000000000|135|000402000000000.135.1A.000402000000000.135|4698
02|02054|000402000000000|137|000402000000000.137.A.000402000000000.137|368
02|02054|001002054000000|02-503|001002054000000.02-503.4.001002054000000.02-503|4553
02|02054|001002054000000|02-503|001002054000000.02-503.6.001002054000000.02-503|784
02|02054|001002054000000|135|001002054000000.135.1A.001002054000000.135|5143
02|02054|001002054000000|137|001002054000000.137.A.001002054000000.137|247
02|02055|000100000000000|13|000100000000000.13.A.000100000000000.13|58
02|02055|000100000000000|131|000100000000000.131.A.000100000000000.131|180
02|02055|000100000000000|132|000100000000000.132.A.000100000000000.132|39
02|02055|000100000000000|133|000100000000000.133.A.000100000000000.133|224
02|02055|000100000000000|135|000100000000000.135.A.000100000000000.135|8919
02|02055|000100000000000|136|000100000000000.136.A.000100000000000.136|5379
02|02055|000100000000000|137|000100000000000.137.A.000100000000000.137|895
02|02055|000100000000000|36|000100000000000.36.A.000100000000000.36|10
02|02055|000100000000000|57|000100000000000.57.A.000100000000000.57|23
02|02055|000100000000000|87|000100000000000.87.A.000100000000000.87|240
02|02055|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|16
02|02055|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|47
02|02055|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|10
02|02055|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|35
02|02055|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|13
02|02055|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02055|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4817
02|02055|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|46
02|02055|000302000000000|133|000302000000000.133.A.000302000000000.133|212
02|02055|000302000000000|135|000302000000000.135.A.000302000000000.135|9213
02|02055|000302000000000|137|000302000000000.137.A.000302000000000.137|638
02|02055|000302000000000|79|000302000000000.79.A.000302000000000.79|14
02|02055|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|129
02|02055|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|46
02|02055|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|11
02|02055|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4835
02|02055|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|53
02|02055|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|34
02|02055|000402000000000|133|000402000000000.133.A.000402000000000.133|178
02|02055|000402000000000|135|000402000000000.135.1A.000402000000000.135|9483
02|02055|000402000000000|137|000402000000000.137.A.000402000000000.137|534
02|02055|001002055000000|02-503|001002055000000.02-503.2.001002055000000.02-503|2539
02|02055|001002055000000|02-816|001002055000000.02-816.1A.001002055000000.02-816|93
02|02055|001002055000000|135|001002055000000.135.1A.001002055000000.135|7153
02|02055|001002055000000|135|001002055000000.135.2A.001002055000000.135|6759
02|02056|000100000000000|13|000100000000000.13.A.000100000000000.13|21
02|02056|000100000000000|131|000100000000000.131.A.000100000000000.131|71
02|02056|000100000000000|132|000100000000000.132.A.000100000000000.132|10
02|02056|000100000000000|133|000100000000000.133.A.000100000000000.133|147
02|02056|000100000000000|135|000100000000000.135.A.000100000000000.135|2238
02|02056|000100000000000|136|000100000000000.136.A.000100000000000.136|3468
02|02056|000100000000000|137|000100000000000.137.A.000100000000000.137|336
02|02056|000100000000000|36|000100000000000.36.A.000100000000000.36|10
02|02056|000100000000000|57|000100000000000.57.A.000100000000000.57|11
02|02056|000100000000000|87|000100000000000.87.A.000100000000000.87|134
02|02056|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|14
02|02056|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|18
02|02056|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|6
02|02056|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|7
02|02056|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|8
02|02056|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02056|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3275
02|02056|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|8
02|02056|000302000000000|133|000302000000000.133.A.000302000000000.133|129
02|02056|000302000000000|135|000302000000000.135.A.000302000000000.135|2254
02|02056|000302000000000|137|000302000000000.137.A.000302000000000.137|250
02|02056|000302000000000|79|000302000000000.79.A.000302000000000.79|13
02|02056|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|69
02|02056|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|18
02|02056|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|6
02|02056|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3291
02|02056|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|6
02|02056|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|9
02|02056|000402000000000|133|000402000000000.133.A.000402000000000.133|120
02|02056|000402000000000|135|000402000000000.135.1A.000402000000000.135|2365
02|02056|000402000000000|137|000402000000000.137.A.000402000000000.137|220
02|02056|001002056000000|02-440|001002056000000.02-440.A.001002056000000.02-440|2089
02|02056|001002056000000|02-503|001002056000000.02-503.2.001002056000000.02-503|2474
02|02056|001002056000000|135|001002056000000.135.1A.001002056000000.135|1968
02|02057|000100000000000|13|000100000000000.13.A.000100000000000.13|31
02|02057|000100000000000|131|000100000000000.131.A.000100000000000.131|32
02|02057|000100000000000|132|000100000000000.132.A.000100000000000.132|12
02|02057|000100000000000|133|000100000000000.133.A.000100000000000.133|62
02|02057|000100000000000|135|000100000000000.135.A.000100000000000.135|1977
02|02057|000100000000000|136|000100000000000.136.A.000100000000000.136|2070
02|02057|000100000000000|137|000100000000000.137.A.000100000000000.137|266
02|02057|000100000000000|36|000100000000000.36.A.000100000000000.36|7
02|02057|000100000000000|57|000100000000000.57.A.000100000000000.57|9
02|02057|000100000000000|87|000100000000000.87.A.000100000000000.87|71
02|02057|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|6
02|02057|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|28
02|02057|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|2
02|02057|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|12
02|02057|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|4
02|02057|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02057|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|2032
02|02057|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|4
02|02057|000302000000000|133|000302000000000.133.A.000302000000000.133|59
02|02057|000302000000000|135|000302000000000.135.A.000302000000000.135|1994
02|02057|000302000000000|137|000302000000000.137.A.000302000000000.137|187
02|02057|000302000000000|79|000302000000000.79.A.000302000000000.79|2
02|02057|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|26
02|02057|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|25
02|02057|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|2
02|02057|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|2076
02|02057|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|3
02|02057|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|10
02|02057|000402000000000|133|000402000000000.133.A.000402000000000.133|52
02|02057|000402000000000|135|000402000000000.135.1A.000402000000000.135|2100
02|02057|000402000000000|137|000402000000000.137.A.000402000000000.137|159
02|02057|001002057000000|02-503|001002057000000.02-503.2.001002057000000.02-503|2548
02|02057|001002057000000|135|001002057000000.135.1A.001002057000000.135|870
02|02057|001002057000000|135|001002057000000.135.3A.001002057000000.135|1168
02|02058|000100000000000|13|000100000000000.13.A.000100000000000.13|18
02|02058|000100000000000|131|000100000000000.131.A.000100000000000.131|62
02|02058|000100000000000|132|000100000000000.132.A.000100000000000.132|12
02|02058|000100000000000|133|000100000000000.133.A.000100000000000.133|56
02|02058|000100000000000|135|000100000000000.135.A.000100000000000.135|2485
02|02058|000100000000000|136|000100000000000.136.A.000100000000000.136|2681
02|02058|000100000000000|137|000100000000000.137.A.000100000000000.137|279
02|02058|000100000000000|36|000100000000000.36.A.000100000000000.36|14
02|02058|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02058|000100000000000|87|000100000000000.87.A.000100000000000.87|55
02|02058|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|9
02|02058|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|14
02|02058|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|2
02|02058|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|13
02|02058|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|6
02|02058|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02058|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|2590
02|02058|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|8
02|02058|000302000000000|133|000302000000000.133.A.000302000000000.133|48
02|02058|000302000000000|135|000302000000000.135.A.000302000000000.135|2479
02|02058|000302000000000|137|000302000000000.137.A.000302000000000.137|181
02|02058|000302000000000|79|000302000000000.79.A.000302000000000.79|7
02|02058|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|39
02|02058|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|15
02|02058|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|3
02|02058|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|2606
02|02058|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|7
02|02058|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|13
02|02058|000402000000000|133|000402000000000.133.A.000402000000000.133|46
02|02058|000402000000000|135|000402000000000.135.1A.000402000000000.135|2626
02|02058|000402000000000|137|000402000000000.137.A.000402000000000.137|159
02|02058|001002058000000|02-503|001002058000000.02-503.2.001002058000000.02-503|3101
02|02058|001002058000000|135|001002058000000.135.1A.001002058000000.135|1080
02|02058|001002058000000|135|001002058000000.135.3A.001002058000000.135|1405
02|02059|000100000000000|13|000100000000000.13.A.000100000000000.13|64
02|02059|000100000000000|131|000100000000000.131.A.000100000000000.131|91
02|02059|000100000000000|132|000100000000000.132.A.000100000000000.132|16
02|02059|000100000000000|133|000100000000000.133.A.000100000000000.133|275
02|02059|000100000000000|135|000100000000000.135.A.000100000000000.135|3658
02|02059|000100000000000|136|000100000000000.136.A.000100000000000.136|6604
02|02059|000100000000000|137|000100000000000.137.A.000100000000000.137|1373
02|02059|000100000000000|36|000100000000000.36.A.000100000000000.36|12
02|02059|000100000000000|57|000100000000000.57.A.000100000000000.57|12
02|02059|000100000000000|87|000100000000000.87.A.000100000000000.87|162
