CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
02|02041|001002041000000|137|001002041000000.137.A.001002041000000.137|416
02|02042|000100000000000|13|000100000000000.13.A.000100000000000.13|59
02|02042|000100000000000|131|000100000000000.131.A.000100000000000.131|89
02|02042|000100000000000|132|000100000000000.132.A.000100000000000.132|17
02|02042|000100000000000|133|000100000000000.133.A.000100000000000.133|238
02|02042|000100000000000|135|000100000000000.135.A.000100000000000.135|4939
02|02042|000100000000000|136|000100000000000.136.A.000100000000000.136|4652
02|02042|000100000000000|137|000100000000000.137.A.000100000000000.137|761
02|02042|000100000000000|36|000100000000000.36.A.000100000000000.36|7
02|02042|000100000000000|57|000100000000000.57.A.000100000000000.57|4
02|02042|000100000000000|87|000100000000000.87.A.000100000000000.87|143
02|02042|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|17
02|02042|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|47
02|02042|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|4
02|02042|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|17
02|02042|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|5
02|02042|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02042|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4554
02|02042|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|11
02|02042|000302000000000|133|000302000000000.133.A.000302000000000.133|228
02|02042|000302000000000|135|000302000000000.135.A.000302000000000.135|5093
02|02042|000302000000000|137|000302000000000.137.A.000302000000000.137|569
02|02042|000302000000000|79|000302000000000.79.A.000302000000000.79|6
02|02042|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|69
02|02042|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|41
02|02042|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|5
02|02042|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4599
02|02042|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|11
02|02042|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|18
02|02042|000402000000000|133|000402000000000.133.A.000402000000000.133|207
02|02042|000402000000000|135|000402000000000.135.1A.000402000000000.135|5276
02|02042|000402000000000|137|000402000000000.137.A.000402000000000.137|493
02|02042|001002042000000|02-503|001002042000000.02-503.4.001002042000000.02-503|3482
02|02042|001002042000000|02-503|001002042000000.02-503.6.001002042000000.02-503|1212
02|02042|001002042000000|135|001002042000000.135.1A.001002042000000.135|5577
02|02042|001002042000000|137|001002042000000.137.A.001002042000000.137|389
02|02043|000100000000000|13|000100000000000.13.A.000100000000000.13|9
02|02043|000100000000000|131|000100000000000.131.A.000100000000000.131|10
02|02043|000100000000000|132|000100000000000.132.A.000100000000000.132|4
02|02043|000100000000000|133|000100000000000.133.A.000100000000000.133|18
02|02043|000100000000000|135|000100000000000.135.A.000100000000000.135|1000
02|02043|000100000000000|136|000100000000000.136.A.000100000000000.136|721
02|02043|000100000000000|137|000100000000000.137.A.000100000000000.137|58
02|02043|000100000000000|36|000100000000000.36.A.000100000000000.36|0
02|02043|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02043|000100000000000|87|000100000000000.87.A.000100000000000.87|18
02|02043|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|1
02|02043|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|7
02|02043|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|1
02|02043|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|3
02|02043|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|2
02|02043|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02043|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|682
02|02043|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|2
02|02043|000302000000000|133|000302000000000.133.A.000302000000000.133|15
02|02043|000302000000000|135|000302000000000.135.A.000302000000000.135|1054
02|02043|000302000000000|137|000302000000000.137.A.000302000000000.137|27
02|02043|000302000000000|79|000302000000000.79.A.000302000000000.79|1
02|02043|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|8
02|02043|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|7
02|02043|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|1
02|02043|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|695
02|02043|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|1
02|02043|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|3
02|02043|000402000000000|133|000402000000000.133.A.000402000000000.133|14
02|02043|000402000000000|135|000402000000000.135.1A.000402000000000.135|1089
02|02043|000402000000000|137|000402000000000.137.A.000402000000000.137|20
02|02043|001002043000000|02-503|001002043000000.02-503.2.001002043000000.02-503|539
02|02043|001002043000000|135|001002043000000.135.1A.001002043000000.135|717
02|02043|001002043000000|135|001002043000000.135.3A.001002043000000.135|741
02|02044|000100000000000|13|000100000000000.13.A.000100000000000.13|35
02|02044|000100000000000|131|000100000000000.131.A.000100000000000.131|78
02|02044|000100000000000|132|000100000000000.132.A.000100000000000.132|12
02|02044|000100000000000|133|000100000000000.133.A.000100000000000.133|143
02|02044|000100000000000|135|000100000000000.135.A.000100000000000.135|2877
02|02044|000100000000000|136|000100000000000.136.A.000100000000000.136|2854
02|02044|000100000000000|137|000100000000000.137.A.000100000000000.137|354
02|02044|000100000000000|36|000100000000000.36.A.000100000000000.36|14
02|02044|000100000000000|57|000100000000000.57.A.000100000000000.57|17
02|02044|000100000000000|87|000100000000000.87.A.000100000000000.87|85
02|02044|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|7
02|02044|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|28
02|02044|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|9
02|02044|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|8
02|02044|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|16
02|02044|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02044|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|2625
02|02044|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|8
02|02044|000302000000000|133|000302000000000.133.A.000302000000000.133|130
02|02044|000302000000000|135|000302000000000.135.A.000302000000000.135|3005
02|02044|000302000000000|137|000302000000000.137.A.000302000000000.137|240
02|02044|000302000000000|79|000302000000000.79.A.000302000000000.79|13
02|02044|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|69
02|02044|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|26
02|02044|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|7
02|02044|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|2864
02|02044|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|8
02|02044|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|7
02|02044|000402000000000|133|000402000000000.133.A.000402000000000.133|110
02|02044|000402000000000|135|000402000000000.135.1A.000402000000000.135|3117
02|02044|000402000000000|137|000402000000000.137.A.000402000000000.137|194
02|02044|001002044000000|02-503|001002044000000.02-503.2.001002044000000.02-503|2575
02|02044|001002044000000|135|001002044000000.135.1A.001002044000000.135|3911
02|02045|000100000000000|13|000100000000000.13.A.000100000000000.13|38
02|02045|000100000000000|131|000100000000000.131.A.000100000000000.131|69
02|02045|000100000000000|132|000100000000000.132.A.000100000000000.132|12
02|02045|000100000000000|133|000100000000000.133.A.000100000000000.133|203
02|02045|000100000000000|135|000100000000000.135.A.000100000000000.135|2913
02|02045|000100000000000|136|000100000000000.136.A.000100000000000.136|4773
02|02045|000100000000000|137|000100000000000.137.A.000100000000000.137|729
02|02045|000100000000000|36|000100000000000.36.A.000100000000000.36|10
02|02045|000100000000000|57|000100000000000.57.A.000100000000000.57|1
02|02045|000100000000000|87|000100000000000.87.A.000100000000000.87|127
02|02045|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|7
02|02045|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|31
02|02045|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|12
02|02045|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|11
02|02045|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|9
02|02045|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|8
02|02045|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|4631
02|02045|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|17
02|02045|000302000000000|133|000302000000000.133.A.000302000000000.133|212
02|02045|000302000000000|135|000302000000000.135.A.000302000000000.135|2903
02|02045|000302000000000|137|000302000000000.137.A.000302000000000.137|560
02|02045|000302000000000|79|000302000000000.79.A.000302000000000.79|8
02|02045|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|59
02|02045|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|27
02|02045|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|12
02|02045|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|4912
02|02045|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|10
02|02045|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|9
02|02045|000402000000000|133|000402000000000.133.A.000402000000000.133|174
02|02045|000402000000000|135|000402000000000.135.1A.000402000000000.135|3335
02|02045|000402000000000|137|000402000000000.137.A.000402000000000.137|476
02|02045|001002045000000|02-503|001002045000000.02-503.2.001002045000000.02-503|5345
02|02045|001002045000000|133|001002045000000.133.A.001002045000000.133|210
02|02045|001002045000000|135|001002045000000.135.1A.001002045000000.135|2714
02|02045|001002045000000|137|001002045000000.137.A.001002045000000.137|370
02|02046|000100000000000|13|000100000000000.13.A.000100000000000.13|10
02|02046|000100000000000|131|000100000000000.131.A.000100000000000.131|49
02|02046|000100000000000|132|000100000000000.132.A.000100000000000.132|3
02|02046|000100000000000|133|000100000000000.133.A.000100000000000.133|52
02|02046|000100000000000|135|000100000000000.135.A.000100000000000.135|1159
02|02046|000100000000000|136|000100000000000.136.A.000100000000000.136|1128
02|02046|000100000000000|137|000100000000000.137.A.000100000000000.137|106
02|02046|000100000000000|36|000100000000000.36.A.000100000000000.36|1
02|02046|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02046|000100000000000|87|000100000000000.87.A.000100000000000.87|29
02|02046|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|4
02|02046|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|8
02|02046|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|4
02|02046|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|3
02|02046|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|4
02|02046|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02046|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|815
02|02046|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|6
02|02046|000302000000000|133|000302000000000.133.A.000302000000000.133|49
02|02046|000302000000000|135|000302000000000.135.A.000302000000000.135|1197
02|02046|000302000000000|137|000302000000000.137.A.000302000000000.137|70
02|02046|000302000000000|79|000302000000000.79.A.000302000000000.79|2
02|02046|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|43
02|02046|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|9
02|02046|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|3
02|02046|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|1065
02|02046|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|8
02|02046|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|3
02|02046|000402000000000|133|000402000000000.133.A.000402000000000.133|42
02|02046|000402000000000|135|000402000000000.135.1A.000402000000000.135|1284
02|02046|000402000000000|137|000402000000000.137.A.000402000000000.137|60
02|02046|001002046000000|02-503|001002046000000.02-503.4.001002046000000.02-503|970
02|02046|001002046000000|135|001002046000000.135.1A.001002046000000.135|1330
02|02047|000100000000000|13|000100000000000.13.A.000100000000000.13|58
02|02047|000100000000000|131|000100000000000.131.A.000100000000000.131|199
02|02047|000100000000000|132|000100000000000.132.A.000100000000000.132|22
02|02047|000100000000000|133|000100000000000.133.A.000100000000000.133|403
02|02047|000100000000000|135|000100000000000.135.A.000100000000000.135|5036
02|02047|000100000000000|136|000100000000000.136.A.000100000000000.136|5463
02|02047|000100000000000|137|000100000000000.137.A.000100000000000.137|983
02|02047|000100000000000|36|000100000000000.36.A.000100000000000.36|11
02|02047|000100000000000|57|000100000000000.57.A.000100000000000.57|6
02|02047|000100000000000|87|000100000000000.87.A.000100000000000.87|236
02|02047|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|9
02|02047|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|43
02|02047|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|8
02|02047|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|27
02|02047|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|7
02|02047|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02047|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|5227
02|02047|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|7
02|02047|000302000000000|133|000302000000000.133.A.000302000000000.133|393
02|02047|000302000000000|135|000302000000000.135.A.000302000000000.135|5329
02|02047|000302000000000|137|000302000000000.137.A.000302000000000.137|721
02|02047|000302000000000|79|000302000000000.79.A.000302000000000.79|7
02|02047|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|185
02|02047|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|41
02|02047|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|9
02|02047|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|5321
02|02047|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|10
02|02047|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|22
02|02047|000402000000000|133|000402000000000.133.A.000402000000000.133|362
02|02047|000402000000000|135|000402000000000.135.1A.000402000000000.135|5615
02|02047|000402000000000|137|000402000000000.137.A.000402000000000.137|569
02|02047|001002047000000|02-503|001002047000000.02-503.4.001002047000000.02-503|2152
02|02047|001002047000000|02-503|001002047000000.02-503.6.001002047000000.02-503|838
02|02047|001002047000000|02-503|001002047000000.02-503.8.001002047000000.02-503|2515
02|02047|001002047000000|133|001002047000000.133.A.001002047000000.133|388
02|02047|001002047000000|135|001002047000000.135.1A.001002047000000.135|6194
02|02047|001002047000000|137|001002047000000.137.A.001002047000000.137|403
02|02048|000100000000000|13|000100000000000.13.A.000100000000000.13|44
02|02048|000100000000000|131|000100000000000.131.A.000100000000000.131|119
02|02048|000100000000000|132|000100000000000.132.A.000100000000000.132|16
02|02048|000100000000000|133|000100000000000.133.A.000100000000000.133|123
02|02048|000100000000000|135|000100000000000.135.A.000100000000000.135|2967
02|02048|000100000000000|136|000100000000000.136.A.000100000000000.136|3786
02|02048|000100000000000|137|000100000000000.137.A.000100000000000.137|411
02|02048|000100000000000|36|000100000000000.36.A.000100000000000.36|3
02|02048|000100000000000|57|000100000000000.57.A.000100000000000.57|13
02|02048|000100000000000|87|000100000000000.87.A.000100000000000.87|119
02|02048|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|10
02|02048|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|42
02|02048|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|10
02|02048|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|14
02|02048|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|6
02|02048|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02048|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3753
02|02048|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|12
02|02048|000302000000000|133|000302000000000.133.A.000302000000000.133|124
02|02048|000302000000000|135|000302000000000.135.A.000302000000000.135|3050
02|02048|000302000000000|137|000302000000000.137.A.000302000000000.137|313
02|02048|000302000000000|79|000302000000000.79.A.000302000000000.79|8
02|02048|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|103
02|02048|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|38
02|02048|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|10
02|02048|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3698
02|02048|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|11
02|02048|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|16
02|02048|000402000000000|133|000402000000000.133.A.000402000000000.133|228
02|02048|000402000000000|135|000402000000000.135.1A.000402000000000.135|3192
02|02048|000402000000000|137|000402000000000.137.A.000402000000000.137|256
02|02048|001002048000000|02-503|001002048000000.02-503.2.001002048000000.02-503|4170
02|02048|001002048000000|135|001002048000000.135.1A.001002048000000.135|2995
02|02049|000100000000000|13|000100000000000.13.A.000100000000000.13|36
02|02049|000100000000000|131|000100000000000.131.A.000100000000000.131|47
02|02049|000100000000000|132|000100000000000.132.A.000100000000000.132|79
02|02049|000100000000000|133|000100000000000.133.A.000100000000000.133|135
02|02049|000100000000000|135|000100000000000.135.A.000100000000000.135|2667
02|02049|000100000000000|136|000100000000000.136.A.000100000000000.136|3715
02|02049|000100000000000|137|000100000000000.137.A.000100000000000.137|450
02|02049|000100000000000|36|000100000000000.36.A.000100000000000.36|5
02|02049|000100000000000|57|000100000000000.57.A.000100000000000.57|8
02|02049|000100000000000|87|000100000000000.87.A.000100000000000.87|42
02|02049|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|8
02|02049|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|31
02|02049|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|7
02|02049|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|87
02|02049|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|6
02|02049|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|0
02|02049|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|3755
02|02049|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|11
02|02049|000302000000000|133|000302000000000.133.A.000302000000000.133|127
02|02049|000302000000000|135|000302000000000.135.A.000302000000000.135|2642
02|02049|000302000000000|137|000302000000000.137.A.000302000000000.137|333
02|02049|000302000000000|79|000302000000000.79.A.000302000000000.79|5
02|02049|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|48
02|02049|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|30
02|02049|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|9
02|02049|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|3785
02|02049|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|9
02|02049|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|76
02|02049|000402000000000|133|000402000000000.133.A.000402000000000.133|116
02|02049|000402000000000|135|000402000000000.135.1A.000402000000000.135|2757
02|02049|000402000000000|137|000402000000000.137.A.000402000000000.137|274
02|02049|001002049000000|02-503|001002049000000.02-503.2.001002049000000.02-503|4397
02|02049|001002049000000|02-865|001002049000000.02-865.A.001002049000000.02-865|125
02|02049|001002049000000|135|001002049000000.135.1A.001002049000000.135|2229
02|02050|000100000000000|13|000100000000000.13.A.000100000000000.13|3296
02|02050|000100000000000|131|000100000000000.131.A.000100000000000.131|5960
02|02050|000100000000000|132|000100000000000.132.A.000100000000000.132|718
02|02050|000100000000000|133|000100000000000.133.A.000100000000000.133|11434
02|02050|000100000000000|135|000100000000000.135.A.000100000000000.135|112326
02|02050|000100000000000|136|000100000000000.136.A.000100000000000.136|126459
02|02050|000100000000000|137|000100000000000.137.A.000100000000000.137|29575
02|02050|000100000000000|36|000100000000000.36.A.000100000000000.36|213
02|02050|000100000000000|57|000100000000000.57.A.000100000000000.57|216
02|02050|000100000000000|87|000100000000000.87.A.000100000000000.87|8204
02|02050|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|798
02|02050|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|3171
02|02050|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|380
02|02050|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|857
02|02050|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|234
02|02050|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|42
02|02050|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|118901
02|02050|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|757
02|02050|000302000000000|133|000302000000000.133.A.000302000000000.133|11940
02|02050|000302000000000|135|000302000000000.135.A.000302000000000.135|116374
02|02050|000302000000000|137|000302000000000.137.A.000302000000000.137|24978
02|02050|000302000000000|79|000302000000000.79.A.000302000000000.79|278
02|02050|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|5514
02|02050|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|2824
02|02050|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|378
02|02050|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|121298
02|02050|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|709
02|02050|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|668
02|02050|000402000000000|133|000402000000000.133.A.000402000000000.133|10441
02|02050|000402000000000|135|000402000000000.135.1A.000402000000000.135|126154
02|02050|000402000000000|137|000402000000000.137.A.000402000000000.137|20162
02|02050|001002050000000|02-1911|001002050000000.02-1911.A.001002050000000.02-1911|4474
02|02050|001002050000000|02-207|001002050000000.02-207.A.001002050000000.02-207|800
02|02050|001002050000000|02-276|001002050000000.02-276.1A.001002050000000.02-276|2319
02|02050|001002050000000|02-309|001002050000000.02-309.A.001002050000000.02-309|325
02|02050|001002050000000|02-364|001002050000000.02-364.A.001002050000000.02-364|54338
02|02050|001002050000000|02-503|001002050000000.02-503.2.001002050000000.02-503|86006
02|02050|001002050000000|02-585|001002050000000.02-585.A.001002050000000.02-585|2030
02|02050|001002050000000|02-752|001002050000000.02-752.A.001002050000000.02-752|15988
02|02050|001002050000000|02-816|001002050000000.02-816.1A.001002050000000.02-816|712
02|02050|001002050000000|02-865|001002050000000.02-865.A.001002050000000.02-865|735
02|02050|001002050000000|133|001002050000000.133.A.001002050000000.133|7734
02|02050|001002050000000|135|001002050000000.135.1A.001002050000000.135|64791
02|02050|001002050000000|135|001002050000000.135.3A.001002050000000.135|44367
02|02050|001002050000000|137|001002050000000.137.A.001002050000000.137|14799
02|02051|000100000000000|13|000100000000000.13.A.000100000000000.13|450
02|02051|000100000000000|131|000100000000000.131.A.000100000000000.131|928
02|02051|000100000000000|132|000100000000000.132.A.000100000000000.132|135
02|02051|000100000000000|133|000100000000000.133.A.000100000000000.133|1279
02|02051|000100000000000|135|000100000000000.135.A.000100000000000.135|13455
02|02051|000100000000000|136|000100000000000.136.A.000100000000000.136|29581
02|02051|000100000000000|137|000100000000000.137.A.000100000000000.137|2798
02|02051|000100000000000|36|000100000000000.36.A.000100000000000.36|54
02|02051|000100000000000|57|000100000000000.57.A.000100000000000.57|2
02|02051|000100000000000|87|000100000000000.87.A.000100000000000.87|701
02|02051|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|130
02|02051|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|438
02|02051|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|59
02|02051|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|131
02|02051|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|47
02|02051|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|30
02|02051|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|28087
02|02051|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|226
02|02051|000302000000000|133|000302000000000.133.A.000302000000000.133|1301
02|02051|000302000000000|135|000302000000000.135.A.000302000000000.135|13909
02|02051|000302000000000|137|000302000000000.137.A.000302000000000.137|2282
02|02051|000302000000000|79|000302000000000.79.A.000302000000000.79|58
02|02051|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|794
02|02051|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|413
02|02051|000402000000000|02-309|000402000000000.02-309.A.000402000000000.02-309|55
02|02051|000402000000000|02-503|000402000000000.02-503.2.000402000000000.02-503|28592
02|02051|000402000000000|02-816|000402000000000.02-816.1A.000402000000000.02-816|240
02|02051|000402000000000|02-865|000402000000000.02-865.A.000402000000000.02-865|128
02|02051|000402000000000|133|000402000000000.133.A.000402000000000.133|1209
02|02051|000402000000000|135|000402000000000.135.1A.000402000000000.135|15058
02|02051|000402000000000|137|000402000000000.137.A.000402000000000.137|2037
02|02051|001002051000000|02-276|001002051000000.02-276.1A.001002051000000.02-276|433
02|02051|001002051000000|02-503|001002051000000.02-503.4.001002051000000.02-503|20911
02|02051|001002051000000|02-503|001002051000000.02-503.6.001002051000000.02-503|6218
02|02051|001002051000000|02-816|001002051000000.02-816.1A.001002051000000.02-816|205
02|02051|001002051000000|02-816|001002051000000.02-816.2B.001002051000000.02-816|98
02|02051|001002051000000|133|001002051000000.133.A.001002051000000.133|1060
02|02051|001002051000000|135|001002051000000.135.1A.001002051000000.135|17523
02|02051|001002051000000|137|001002051000000.137.A.001002051000000.137|1633
02|02052|000100000000000|13|000100000000000.13.A.000100000000000.13|1973
02|02052|000100000000000|131|000100000000000.131.A.000100000000000.131|6076
02|02052|000100000000000|132|000100000000000.132.A.000100000000000.132|664
02|02052|000100000000000|133|000100000000000.133.A.000100000000000.133|8896
02|02052|000100000000000|135|000100000000000.135.A.000100000000000.135|63650
02|02052|000100000000000|136|000100000000000.136.A.000100000000000.136|105566
02|02052|000100000000000|137|000100000000000.137.A.000100000000000.137|18644
02|02052|000100000000000|36|000100000000000.36.A.000100000000000.36|257
02|02052|000100000000000|57|000100000000000.57.A.000100000000000.57|14
02|02052|000100000000000|87|000100000000000.87.A.000100000000000.87|4915
02|02052|000302000000000|02-207|000302000000000.02-207.A.000302000000000.02-207|437
02|02052|000302000000000|02-276|000302000000000.02-276.1A.000302000000000.02-276|1928
02|02052|000302000000000|02-309|000302000000000.02-309.A.000302000000000.02-309|189
02|02052|000302000000000|02-312|000302000000000.02-312.A.000302000000000.02-312|768
02|02052|000302000000000|02-314|000302000000000.02-314.A.000302000000000.02-314|187
02|02052|000302000000000|02-315|000302000000000.02-315.A.000302000000000.02-315|2
02|02052|000302000000000|02-503|000302000000000.02-503.A.000302000000000.02-503|102100
02|02052|000302000000000|02-816|000302000000000.02-816.1A.000302000000000.02-816|559
02|02052|000302000000000|133|000302000000000.133.A.000302000000000.133|9570
02|02052|000302000000000|135|000302000000000.135.A.000302000000000.135|66053
02|02052|000302000000000|137|000302000000000.137.A.000302000000000.137|16797
02|02052|000302000000000|79|000302000000000.79.A.000302000000000.79|193
02|02052|000402000000000|02-1911|000402000000000.02-1911.A.000402000000000.02-1911|5644
02|02052|000402000000000|02-276|000402000000000.02-276.1A.000402000000000.02-276|1758
