CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
21|000321000000000|21-504|624501|1880226|33.21
21|000321000000000|21-505|798363|1880226|42.46
21|000321000000000|21-506|2720|1880226|0.14
21|000321000000000|36|3538|1880226|0.18
21|000321000000000|65|2877|1880226|0.15
21|000321000000000|87|52666|1880226|2.80
22|000100000000000|13|1373|532791|0.25
22|000100000000000|131|9925|532791|1.86
22|000100000000000|132|906|532791|0.17
22|000100000000000|133|5674|532791|1.06
22|000100000000000|135|73768|532791|13.84
22|000100000000000|136|403242|532791|75.68
22|000100000000000|137|19051|532791|3.57
22|000100000000000|36|364|532791|0.06
22|000100000000000|57|566|532791|0.10
22|000100000000000|87|4641|532791|0.87
22|000222000000000|22-178|3725|529384|0.70
22|000222000000000|22-179|2945|529384|0.55
22|000222000000000|22-501|299058|529384|56.49
22|000222000000000|22-502|106203|529384|20.06
22|000222000000000|22-503|71386|529384|13.48
22|000222000000000|38|5383|529384|1.01
22|000222000000000|40|14386|529384|2.71
22|000222000000000|87|3777|529384|0.71
22|000322000000000|22-178|3575|525782|0.67
22|000322000000000|22-179|2674|525782|0.50
22|000322000000000|22-501|294710|525782|56.05
22|000322000000000|22-502|105237|525782|20.01
22|000322000000000|22-503|70239|525782|13.35
22|000322000000000|38|5408|525782|1.02
22|000322000000000|40|14494|525782|2.75
22|000322000000000|87|3693|525782|0.70
23|000100000000000|13|2333|927163|0.25
23|000100000000000|131|31051|927163|3.34
23|000100000000000|132|1374|927163|0.14
23|000100000000000|133|14912|927163|1.60
23|000100000000000|135|230949|927163|24.90
23|000100000000000|136|552491|927163|59.58
23|000100000000000|137|64325|927163|6.93
23|000100000000000|36|562|927163|0.06
23|000100000000000|57|801|927163|0.08
23|000100000000000|87|14369|927163|1.54
23|000323000000000|23-181|55170|908785|6.07
23|000323000000000|23-501|484886|908785|53.35
23|000323000000000|23-502|219673|908785|24.17
23|000323000000000|23-503|19450|908785|2.14
23|000323000000000|23-504|62405|908785|6.86
24|000100000000000|13|821|89525|0.91
24|000100000000000|131|4236|89525|4.73
24|000100000000000|132|266|89525|0.29
24|000100000000000|133|2919|89525|3.26
24|000100000000000|135|18107|89525|20.22
24|000100000000000|136|49507|89525|55.29
24|000100000000000|137|8193|89525|9.15
24|000100000000000|36|146|89525|0.16
24|000100000000000|57|192|89525|0.21
24|000100000000000|87|2700|89525|3.01
24|000224000000000|24-187|4506|87063|5.17
24|000224000000000|24-203|2510|87063|2.88
24|000224000000000|24-501|35966|87063|41.31
24|000224000000000|24-502|15132|87063|17.38
24|000224000000000|24-503|10951|87063|12.57
24|000224000000000|69|7844|87063|9.00
24|000324000000000|24-187|4490|88401|5.07
24|000324000000000|24-203|3060|88401|3.46
24|000324000000000|24-501|33792|88401|38.22
24|000324000000000|24-502|14159|88401|16.01
24|000324000000000|24-503|11628|88401|13.15
24|000324000000000|69|6048|88401|6.84
