CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
21|000321000000000|21-504|628601|1889721|33.26
21|000321000000000|21-505|801156|1889721|42.39
21|000321000000000|21-506|2734|1889721|0.14
21|000321000000000|36|3552|1889721|0.18
21|000321000000000|65|2895|1889721|0.15
21|000321000000000|87|52983|1889721|2.80
22|000100000000000|13|1373|533501|0.25
22|000100000000000|131|9928|533501|1.86
22|000100000000000|132|906|533501|0.16
22|000100000000000|133|5675|533501|1.06
22|000100000000000|135|73787|533501|13.83
22|000100000000000|136|403918|533501|75.71
22|000100000000000|137|19053|533501|3.57
22|000100000000000|36|364|533501|0.06
22|000100000000000|57|567|533501|0.10
22|000100000000000|87|4641|533501|0.86
22|000222000000000|22-178|3725|530086|0.70
22|000222000000000|22-179|2945|530086|0.55
22|000222000000000|22-501|299581|530086|56.51
22|000222000000000|22-502|106357|530086|20.06
22|000222000000000|22-503|71405|530086|13.47
22|000222000000000|38|5384|530086|1.01
22|000222000000000|40|14388|530086|2.71
22|000222000000000|87|3777|530086|0.71
22|000322000000000|22-178|3575|526484|0.67
22|000322000000000|22-179|2674|526484|0.50
22|000322000000000|22-501|295233|526484|56.07
22|000322000000000|22-502|105391|526484|20.01
22|000322000000000|22-503|70258|526484|13.34
22|000322000000000|38|5409|526484|1.02
22|000322000000000|40|14496|526484|2.75
22|000322000000000|87|3693|526484|0.70
23|000100000000000|13|2333|927163|0.25
23|000100000000000|131|31051|927163|3.34
23|000100000000000|132|1374|927163|0.14
23|000100000000000|133|14912|927163|1.60
23|000100000000000|135|230949|927163|24.90
23|000100000000000|136|552491|927163|59.58
23|000100000000000|137|64325|927163|6.93
23|000100000000000|36|562|927163|0.06
23|000100000000000|57|801|927163|0.08
23|000100000000000|87|14369|927163|1.54
23|000323000000000|23-181|55170|908785|6.07
23|000323000000000|23-501|484886|908785|53.35
23|000323000000000|23-502|219673|908785|24.17
23|000323000000000|23-503|19450|908785|2.14
23|000323000000000|23-504|62405|908785|6.86
24|000100000000000|13|831|91603|0.90
24|000100000000000|131|4412|91603|4.81
24|000100000000000|132|274|91603|0.29
24|000100000000000|133|2944|91603|3.21
24|000100000000000|135|18467|91603|20.15
24|000100000000000|136|50721|91603|55.37
24|000100000000000|137|8380|91603|9.14
24|000100000000000|36|151|91603|0.16
24|000100000000000|57|195|91603|0.21
24|000100000000000|87|2723|91603|2.97
24|000224000000000|24-187|4562|89131|5.11
24|000224000000000|24-203|2530|89131|2.83
24|000224000000000|24-501|36867|89131|41.36
24|000224000000000|24-502|15411|89131|17.29
24|000224000000000|24-503|11136|89131|12.49
24|000224000000000|69|8174|89131|9.17
24|000324000000000|24-187|4540|90481|5.01
24|000324000000000|24-203|3085|90481|3.40
24|000324000000000|24-501|34672|90481|38.31
24|000324000000000|24-502|14441|90481|15.96
24|000324000000000|24-503|11817|90481|13.06
24|000324000000000|69|6244|90481|6.90
