CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
21|000321000000000|21-503|43500|1943640|2.23
21|000321000000000|21-504|646107|1943640|33.24
21|000321000000000|21-505|824585|1943640|42.42
21|000321000000000|21-506|2813|1943640|0.14
21|000321000000000|36|3649|1943640|0.18
21|000321000000000|65|2992|1943640|0.15
21|000321000000000|87|54359|1943640|2.79
22|000100000000000|13|1406|546035|0.25
22|000100000000000|131|10173|546035|1.86
22|000100000000000|132|936|546035|0.17
22|000100000000000|133|5845|546035|1.07
22|000100000000000|135|75686|546035|13.86
22|000100000000000|136|413108|546035|75.65
22|000100000000000|137|19563|546035|3.58
22|000100000000000|36|372|546035|0.06
22|000100000000000|57|576|546035|0.10
22|000100000000000|87|4795|546035|0.87
22|000222000000000|22-178|3827|542690|0.70
22|000222000000000|22-179|2970|542690|0.54
22|000222000000000|22-501|306652|542690|56.50
22|000222000000000|22-502|108790|542690|20.04
22|000222000000000|22-503|73192|542690|13.48
22|000222000000000|38|5540|542690|1.02
22|000222000000000|40|14795|542690|2.72
22|000222000000000|87|3868|542690|0.71
22|000322000000000|22-178|3674|538955|0.68
22|000322000000000|22-179|2700|538955|0.50
22|000322000000000|22-501|302129|538955|56.05
22|000322000000000|22-502|107804|538955|20.00
22|000322000000000|22-503|72016|538955|13.36
22|000322000000000|38|5566|538955|1.03
22|000322000000000|40|14905|538955|2.76
22|000322000000000|87|3779|538955|0.70
23|000100000000000|13|2362|941213|0.25
23|000100000000000|131|31612|941213|3.35
23|000100000000000|132|1391|941213|0.14
23|000100000000000|133|15155|941213|1.61
23|000100000000000|135|234681|941213|24.93
23|000100000000000|136|560422|941213|59.54
23|000100000000000|137|65341|941213|6.94
23|000100000000000|36|570|941213|0.06
23|000100000000000|57|809|941213|0.08
23|000100000000000|87|14634|941213|1.55
23|000323000000000|23-181|56112|922126|6.08
23|000323000000000|23-501|491564|922126|53.30
23|000323000000000|23-502|223117|922126|24.19
23|000323000000000|23-503|19763|922126|2.14
23|000323000000000|23-504|63355|922126|6.87
24|000100000000000|13|858|95116|0.90
24|000100000000000|131|4572|95116|4.80
24|000100000000000|132|285|95116|0.29
24|000100000000000|133|3061|95116|3.21
24|000100000000000|135|19108|95116|20.08
24|000100000000000|136|52719|95116|55.42
24|000100000000000|137|8720|95116|9.16
24|000100000000000|36|155|95116|0.16
24|000100000000000|57|199|95116|0.20
24|000100000000000|87|2836|95116|2.98
24|000224000000000|24-187|4713|92563|5.09
24|000224000000000|24-203|2635|92563|2.84
24|000224000000000|24-501|38334|92563|41.41
24|000224000000000|24-502|15958|92563|17.24
24|000224000000000|24-503|11588|92563|12.51
24|000224000000000|69|8489|92563|9.17
24|000324000000000|24-187|4682|93989|4.98
24|000324000000000|24-203|3208|93989|3.41
24|000324000000000|24-501|36050|93989|38.35
24|000324000000000|24-502|14992|93989|15.95
24|000324000000000|24-503|12305|93989|13.09
24|000324000000000|69|6480|93989|6.89
